Knee Angle,Ankle Angle,Hip Angle,Initial Contact,Loading Response,Mid Stance,Terminal Stance,Pre Swing
180.55416564681084,180.55416564681084,0.7303500207435167,180.55416564681084,,,,
180.4885393127201,180.4885393127201,0.7593413795688393,180.4885393127201,,,,
180.45382521058536,180.45382521058536,0.7432230578989011,180.45382521058536,,,,
180.4443882033041,180.4443882033041,0.7375288379002942,180.4443882033041,,,,
180.40032690814178,180.40032690814178,0.7417787523042318,180.40032690814178,,,,
180.3637796474714,180.3637796474714,0.7443047731048695,180.3637796474714,,,,
180.38726858520482,180.38726858520482,0.7058739774708869,180.38726858520482,,,,
180.40157265586242,180.40157265586242,0.6813556337590981,180.40157265586242,,,,
180.57483948146802,180.57483948146802,0.722724280024063,180.57483948146802,,,,
180.6821150893147,180.6821150893147,0.7553841624603179,180.6821150893147,,,,
180.56131210275015,180.56131210275015,0.7309511316457917,180.56131210275015,,,,
180.47473534951214,180.47473534951214,0.7061686145228332,180.47473534951214,,,,
180.23050801227743,180.23050801227743,0.6542713981617355,180.23050801227743,,,,
179.3428530401161,179.3428530401161,0.342873737714872,179.3428530401161,,,,
178.94228744118857,178.94228744118857,0.5500127354475981,178.94228744118857,,,,
179.20528098572692,179.20528098572692,0.41471538705398114,179.20528098572692,,,,
179.38239944569904,179.38239944569904,0.32244686290780666,179.38239944569904,,,,
179.503921283544,179.503921283544,0.32818985102667797,179.503921283544,,,,
179.59441923127588,179.59441923127588,0.36462341108805446,179.59441923127588,,,,
179.58234809348744,179.58234809348744,0.4425245648270191,179.58234809348744,,,,
179.6336836212619,179.6336836212619,0.4841754250633694,179.6336836212619,,,,
179.79400568556156,179.79400568556156,0.5256492117091777,179.79400568556156,,,,
180.09084658727073,180.09084658727073,0.45948719883425004,180.09084658727073,,,,
180.43904901291293,180.43904901291293,0.5774901078805099,180.43904901291293,,,,
180.60637790617932,180.60637790617932,0.6691011062805987,180.60637790617932,,,,
180.69940795358224,180.69940795358224,0.5969344509159031,180.69940795358224,,,,
180.76398556698987,180.76398556698987,0.5592256039613411,180.76398556698987,,,,
180.06214885707152,180.06214885707152,0.2889621639646035,180.06214885707152,,,,
180.45562748644193,180.45562748644193,0.2465554169435134,180.45562748644193,,,,
180.88369728427728,180.88369728427728,0.46998499510122116,180.88369728427728,,,,
181.4110967799022,181.4110967799022,0.7487879883483006,181.4110967799022,,,,
181.64470820645542,181.64470820645542,0.8733508840357134,181.64470820645542,,,,
184.69281069812928,184.69281069812928,2.4047076628064215,184.69281069812928,,,,
185.24295712161717,185.24295712161717,2.677977190229302,185.24295712161717,,,,
184.64115788845618,184.64115788845618,2.392497279005144,184.64115788845618,,,,
184.22175155520577,184.22175155520577,2.171349804734896,184.22175155520577,,,,
184.96938431268427,184.96938431268427,2.550892793384337,184.96938431268427,,,,
185.24239304651647,185.24239304651647,2.6944218768915253,185.24239304651647,,,,
185.89415471365794,185.89415471365794,3.023342140720365,185.89415471365794,,,,
185.9959471587414,185.9959471587414,3.0764826371702654,185.9959471587414,,,,
185.1867386442603,185.1867386442603,2.6715944723850824,185.1867386442603,,,,
185.67086350210252,185.67086350210252,2.9038169195146724,185.67086350210252,,,,
186.34756549475588,186.34756549475588,3.2331086102221582,186.34756549475588,,,,
186.06095530888427,186.06095530888427,3.0867247117095244,186.06095530888427,,,,
185.8872217008903,185.8872217008903,2.994828161462454,185.8872217008903,,,,
185.76326268290086,185.76326268290086,2.937052138330089,185.76326268290086,,,,
185.74502528050675,185.74502528050675,2.927474843477785,185.74502528050675,,,,
185.83277966335402,185.83277966335402,2.967441110862936,185.83277966335402,,,,
185.86391213292637,185.86391213292637,2.981501003981971,185.86391213292637,,,,
185.30358333457121,185.30358333457121,2.7167077078340633,185.30358333457121,,,,
184.77302129152878,184.77302129152878,2.463508636254039,184.77302129152878,,,,
184.64071538608047,184.64071538608047,2.3950533100770754,184.64071538608047,,,,
184.5986040576024,184.5986040576024,2.372950266471976,184.5986040576024,,,,
184.59654422785604,184.59654422785604,2.379712036980931,184.59654422785604,,,,
184.54885146373343,184.54885146373343,2.359322477195994,184.54885146373343,,,,
184.7091451754165,184.7091451754165,2.4269595114298848,184.7091451754165,,,,
185.53893597133617,185.53893597133617,2.852114327132766,185.53893597133617,,,,
185.8107419143874,185.8107419143874,2.991399745114056,185.8107419143874,,,,
185.14254405931868,185.14254405931868,2.643744054091416,185.14254405931868,,,,
184.79175895393104,184.79175895393104,2.4642109180574963,184.79175895393104,,,,
185.11079726074195,185.11079726074195,2.611788095284729,185.11079726074195,,,,
185.26608205374527,185.26608205374527,2.684604092591612,185.26608205374527,,,,
184.32711860373402,184.32711860373402,2.237922187744062,184.32711860373402,,,,
183.69015891002945,183.69015891002945,1.9278534572175885,183.69015891002945,,,,
183.8289105715195,183.8289105715195,2.004585257944253,183.8289105715195,,,,
183.86764031651188,183.86764031651188,2.0290613327412688,183.86764031651188,,,,
183.82537246132608,183.82537246132608,2.0106105583512757,183.82537246132608,,,,
183.46998367197878,183.46998367197878,1.8298414112640864,183.46998367197878,,,,
182.87212532504907,182.87212532504907,1.5195306329337084,182.87212532504907,,,,
182.31310852103755,182.31310852103755,1.230046384153104,182.31310852103755,,,,
182.18993031603918,182.18993031603918,1.1631754658333462,182.18993031603918,,,,
181.82635083509336,181.82635083509336,0.9699603772078862,181.82635083509336,,,,
181.6115047490672,181.6115047490672,0.8557748771795819,181.6115047490672,,,,
181.5030205885276,181.5030205885276,0.797878330871756,181.5030205885276,,,,
181.9236084032118,181.9236084032118,1.0076202100526586,181.9236084032118,,,,
182.22484103932356,182.22484103932356,1.1543800382079292,182.22484103932356,,,,
182.35425184097852,182.35425184097852,1.2285531201467097,182.35425184097852,,,,
182.39232980671977,182.39232980671977,1.2526716707872265,182.39232980671977,,,,
182.4008556201312,182.4008556201312,1.2589300624926743,182.4008556201312,,,,
182.00239463574445,182.00239463574445,1.0509267450390203,182.00239463574445,,,,
182.27491500434843,182.27491500434843,1.1941572974679941,182.27491500434843,,,,
181.60027645715707,181.60027645715707,0.8466742208835323,181.60027645715707,,,,
181.2993329647772,181.2993329647772,0.6909524299657719,181.2993329647772,,,,
182.03565762585808,182.03565762585808,1.0801315890256413,182.03565762585808,,,,
182.630896715529,182.630896715529,1.389947876781712,182.630896715529,,,,
182.9379321843136,182.9379321843136,1.5481840040242543,182.9379321843136,,,,
183.71198516042253,183.71198516042253,1.9263503389338144,183.71198516042253,,,,
184.24233426217603,184.24233426217603,2.188135185490129,184.24233426217603,,,,
184.598410836675,184.598410836675,2.340268991006042,184.598410836675,,,,
184.90142864722623,184.90142864722623,2.48166151946496,184.90142864722623,,,,
184.965697910463,184.965697910463,2.4564707433064794,184.965697910463,,,,
180.79988337842727,180.79988337842727,0.49985157358216314,180.79988337842727,,,,
179.94798201912587,179.94798201912587,0.8606770903609414,179.94798201912587,,,,
179.9529806531467,179.9529806531467,0.4041326560365103,179.9529806531467,,,,
179.91760623173198,179.91760623173198,0.24846330512221435,179.91760623173198,,,,
180.0253185831518,180.0253185831518,0.22063857409753973,180.0253185831518,,,,
180.21263376420222,180.21263376420222,0.24622174511484635,180.21263376420222,,,,
181.43005841519306,181.43005841519306,0.745909242812461,181.43005841519306,,,,
181.85924141664222,181.85924141664222,0.9655338335284671,181.85924141664222,,,,
184.26967584311285,184.26967584311285,2.181772284148746,184.26967584311285,,,,
184.35506163824917,184.35506163824917,2.2254684477914206,184.35506163824917,,,,
185.85853454849598,185.85853454849598,2.9406125665985634,185.85853454849598,,,,
186.17405738368726,186.17405738368726,3.094556294231064,186.17405738368726,,,,
186.32315015551416,186.32315015551416,3.178755842410256,186.32315015551416,,,,
186.49918660887076,186.49918660887076,3.2632713139682985,186.49918660887076,,,,
186.45592666905708,186.45592666905708,3.2450914361890604,186.45592666905708,,,,
187.11930289837744,187.11930289837744,3.5910858145251012,187.11930289837744,,,,
187.44106493104067,187.44106493104067,3.766229440207337,187.44106493104067,,,,
187.24613505820736,187.24613505820736,3.668543083648152,187.24613505820736,,,,
189.78840973630236,189.78840973630236,4.743467482836881,189.78840973630236,,,,
192.51083272416844,192.51083272416844,5.253397897367952,192.51083272416844,,,,
190.79765458047154,190.79765458047154,4.686085253188823,190.79765458047154,,,,
189.5397498234455,189.5397498234455,4.41230772453096,189.5397498234455,,,,
187.7879870552958,187.7879870552958,3.7586955316999737,187.7879870552958,,,,
186.6564525049162,186.6564525049162,3.3348264438550648,186.6564525049162,,,,
186.46975708328836,186.46975708328836,3.2987939554223575,186.46975708328836,,,,
185.23987497150753,185.23987497150753,2.7142739564880918,185.23987497150753,,,,
184.6636841560179,184.6636841560179,2.4040848849895635,184.6636841560179,,,,
184.84889908979062,184.84889908979062,2.4931505810404246,184.84889908979062,,,,
184.80452543173047,184.80452543173047,2.4629840187339362,184.80452543173047,,,,
184.82113908571432,184.82113908571432,2.480757779321265,184.82113908571432,,,,
184.53963086397962,184.53963086397962,2.3561839984032913,184.53963086397962,,,,
184.73611450967564,184.73611450967564,2.4551805697852003,184.73611450967564,,,,
184.19237304270118,184.19237304270118,2.182240443708491,184.19237304270118,,,,
183.86766509195527,183.86766509195527,2.016784711743625,183.86766509195527,,,,
184.25548747121115,184.25548747121115,2.214053875103252,184.25548747121115,,,,
184.8461613532216,184.8461613532216,2.4930731487768876,184.8461613532216,,,,
185.20776441146177,185.20776441146177,2.6517288418225924,185.20776441146177,,,,
185.076531967998,185.076531967998,2.567963506210962,185.076531967998,,,,
184.9685369082343,184.9685369082343,2.5123317870028714,184.9685369082343,,,,
182.30071905434505,182.30071905434505,1.1774682653428734,182.30071905434505,,,,
181.66204769423024,181.66204769423024,0.8544585862026629,181.66204769423024,,,,
181.60804570994387,181.60804570994387,0.8295614302466339,181.60804570994387,,,,
182.47573232295088,182.47573232295088,1.2714323174762554,182.47573232295088,,,,
182.7640189372557,182.7640189372557,1.4125344701171216,182.7640189372557,,,,
183.95210553841312,183.95210553841312,1.9983290506072227,183.95210553841312,,,,
183.81400331599048,183.81400331599048,1.9251112046353118,183.81400331599048,,,,
184.0445350957055,184.0445350957055,2.0190196924642487,184.0445350957055,,,,
184.761233323689,184.761233323689,2.361977333467532,184.761233323689,,,,
185.82914713449225,185.82914713449225,2.8784171559120684,185.82914713449225,,,,
184.8090394557361,184.8090394557361,2.3811670583517035,184.8090394557361,,,,
184.28377425181736,184.28377425181736,2.1197421583728318,184.28377425181736,,,,
184.14607096154748,184.14607096154748,2.05618303846334,184.14607096154748,,,,
184.96535062614493,184.96535062614493,2.447718763272525,184.96535062614493,,,,
185.28762783163563,185.28762783163563,2.5992351067011916,185.28762783163563,,,,
185.24053400897452,185.24053400897452,2.5856713920527827,185.24053400897452,,,,
185.04802025252846,185.04802025252846,2.503033851702137,185.04802025252846,,,,
183.06603423037154,183.06603423037154,1.5654880596737326,183.06603423037154,,,,
181.33313947935727,181.33313947935727,0.691979844480634,181.33313947935727,,,,
180.56470564803396,180.56470564803396,0.29566197083404394,180.56470564803396,,,,
180.0383378109889,180.0383378109889,0.3563321191829631,180.0383378109889,,,,
179.82073942238839,179.82073942238839,0.4134679734991583,179.82073942238839,,,,
179.69460988028166,179.69460988028166,0.24644870666757043,179.69460988028166,,,,
179.6228051477492,179.6228051477492,0.19666849162993918,179.6228051477492,,,,
179.55357711712082,179.55357711712082,0.2331096685604963,179.55357711712082,,,,
179.58868135566576,179.58868135566576,0.43589315418711955,179.58868135566576,,,,
179.77538779527956,179.77538779527956,0.416285101274953,179.77538779527956,,,,
179.91045111354111,179.91045111354111,0.40285818801912987,179.91045111354111,,,,
179.97269729832524,179.97269729832524,0.42653710298671826,179.97269729832524,,,,
180.07066224440757,180.07066224440757,0.43138560031295814,180.07066224440757,,,,
180.13074515882175,180.13074515882175,0.40788559435823224,180.13074515882175,,,,
180.17120101314714,180.17120101314714,0.3956173157946895,180.17120101314714,,,,
179.95332930324557,179.95332930324557,0.4631434421999163,179.95332930324557,,,,
179.805024755597,179.805024755597,0.4732414408627655,179.805024755597,,,,
180.13127790521082,180.13127790521082,0.2935650250416338,180.13127790521082,,,,
180.24786285804248,180.24786285804248,0.22927647979034227,180.24786285804248,,,,
180.36984610834526,180.36984610834526,0.19268396699022194,180.36984610834526,,,,
180.43478933109915,180.43478933109915,0.22598632873482097,180.43478933109915,,,,
180.4191743691982,180.4191743691982,0.21805233667981033,180.4191743691982,,,,
180.4149657555508,180.4149657555508,0.21606752672353213,180.4149657555508,,,,
180.43468565279642,180.43468565279642,0.2263955786545844,180.43468565279642,,,,
180.4370797116172,180.4370797116172,0.22763254737678007,180.4370797116172,,,,
180.46832933064132,180.46832933064132,0.24391179581870917,180.46832933064132,,,,
180.69326672590435,180.69326672590435,0.3609441241328398,180.69326672590435,,,,
180.79053473335938,180.79053473335938,0.41172073957960975,180.79053473335938,,,,
180.65240041948883,180.65240041948883,0.34086386089973697,180.65240041948883,,,,
180.48667761357672,180.48667761357672,0.25464301121762933,180.48667761357672,,,,
180.42630754781288,180.42630754781288,0.22306035811479552,180.42630754781288,,,,
180.27810834292853,180.27810834292853,0.1456396910308257,180.27810834292853,,,,
180.17475750289526,180.17475750289526,0.09157254639565168,180.17475750289526,,,,
180.15467747983197,180.15467747983197,0.08130116709716328,180.15467747983197,,,,
180.1510303806121,180.1510303806121,0.07943564759932893,180.1510303806121,,,,
180.14635603536823,180.14635603536823,0.1566413416039357,180.14635603536823,,,,
180.1392449416942,180.1392449416942,0.21954438756193873,180.1392449416942,,,,
180.35786049428398,180.35786049428398,0.18780693122874897,180.35786049428398,,,,
180.48533569778792,180.48533569778792,0.254239126935934,180.48533569778792,,,,
180.58866553893108,180.58866553893108,0.3082442351071202,180.58866553893108,,,,
180.6524914806181,180.6524914806181,0.3416367726573559,180.6524914806181,,,,
180.64649133942197,180.64649133942197,0.33850840664484605,180.64649133942197,,,,
180.80393838667396,180.80393838667396,0.42027483402090815,180.80393838667396,,,,
180.82874578423642,180.82874578423642,0.43283923735184776,180.82874578423642,,,,
180.3525950679994,180.3525950679994,0.18458114635521305,180.3525950679994,,,,
180.0977593141966,180.0977593141966,0.0512938629682687,180.0977593141966,,,,
181.02578798164961,181.02578798164961,0.5313864263304254,181.02578798164961,,,,
181.56847623349773,181.56847623349773,0.80805818317551,181.56847623349773,,,,
181.7620880154954,181.7620880154954,0.9089800852571732,181.7620880154954,,,,
181.9502647500673,181.9502647500673,1.005460821524998,181.9502647500673,,,,
182.10369520290692,182.10369520290692,1.083657454791188,182.10369520290692,,,,
181.72590710642172,181.72590710642172,0.8944017552550294,181.72590710642172,,,,
181.50558576023087,181.50558576023087,0.783246186929602,181.50558576023087,,,,
181.1588213971013,181.1588213971013,0.603779435512908,181.1588213971013,,,,
180.9206379520341,180.9206379520341,0.47988008265043924,180.9206379520341,,,,
180.65854599912143,180.65854599912143,0.3437090370824569,180.65854599912143,,,,
180.54336224873015,180.54336224873015,0.28399259517890646,180.54336224873015,,,,
180.82429062705557,180.82429062705557,0.42879314657228457,180.82429062705557,,,,
180.98084372052216,180.98084372052216,0.5090800553796982,180.98084372052216,,,,
181.92591454917277,181.92591454917277,0.9925626598866948,181.92591454917277,,,,
182.42153490003835,182.42153490003835,1.2411926040702244,182.42153490003835,,,,
181.54519278424328,181.54519278424328,0.7975641670022242,181.54519278424328,,,,
181.3544686626176,181.3544686626176,0.7019861805527525,181.3544686626176,,,,
181.25777381237785,181.25777381237785,0.652625819810216,181.25777381237785,,,,
181.18253604171198,181.18253604171198,0.6127787369091122,181.18253604171198,,,,
181.11696932396546,181.11696932396546,0.5780914898351128,181.11696932396546,,,,
181.0163540998712,181.0163540998712,0.5303769914399515,181.0163540998712,,,,
180.9593558341291,180.9593558341291,0.5018784898199654,180.9593558341291,,,,
180.55839225826094,180.55839225826094,0.2920902667376527,180.55839225826094,,,,
180.3304025015257,180.3304025015257,0.1728242505737712,180.3304025015257,,,,
180.15077085406273,180.15077085406273,0.07870351403059286,180.15077085406273,,,,
180.0465715146782,180.0465715146782,0.024246484681452424,180.0465715146782,,,,
180.05758357869996,180.05758357869996,0.030001784860799054,180.05758357869996,,,,
180.10794845193124,180.10794845193124,0.06319857117946248,180.10794845193124,,,,
180.205124824338,180.205124824338,0.12357925154030862,180.205124824338,,,,
180.15697711262447,180.15697711262447,0.1066767043472228,180.15697711262447,,,,
180.1339668930953,180.1339668930953,0.09623783852338894,180.1339668930953,,,,
180.13677179665254,180.13677179665254,0.15968510928823298,180.13677179665254,,,,
180.0469765271963,180.0469765271963,0.21155612473790777,180.0469765271963,,,,
179.9466324945477,179.9466324945477,0.24992022000977376,179.9466324945477,,,,
180.08505370804423,180.08505370804423,0.28131523217763976,180.08505370804423,,,,
180.22248318789883,180.22248318789883,0.33211176806120857,180.22248318789883,,,,
180.1649121740974,180.1649121740974,0.3063465773925515,180.1649121740974,,,,
180.11946377255578,180.11946377255578,0.2885649656108007,180.11946377255578,,,,
180.12217774853156,180.12217774853156,0.3190044110079215,180.12217774853156,,,,
180.13086323164504,180.13086323164504,0.3399113665481981,180.13086323164504,,,,
180.13282833890693,180.13282833890693,0.3537430190215247,180.13282833890693,,,,
180.00222739846924,180.00222739846924,0.33321844721741245,180.00222739846924,,,,
179.96062802125783,179.96062802125783,0.33369343182067956,179.96062802125783,,,,
179.6304833153913,179.6304833153913,0.2988983234677104,179.6304833153913,,,,
179.36796177586524,179.36796177586524,0.33122168962384346,179.36796177586524,,,,
179.23919931772872,179.23919931772872,0.39822862840150475,179.23919931772872,,,,
179.10767022500423,179.10767022500423,0.4665196596471787,179.10767022500423,,,,
179.00714807650868,179.00714807650868,0.518541284229703,179.00714807650868,,,,
178.97374552213182,178.97374552213182,0.5393109497955515,178.97374552213182,,,,
179.00264440489514,179.00264440489514,0.525009812620961,179.00264440489514,,,,
179.07156258016084,179.07156258016084,0.48683013183993135,179.07156258016084,,,,
179.19198679841526,179.19198679841526,0.42282809433818913,179.19198679841526,,,,
179.12140312813438,179.12140312813438,0.45999244757153845,179.12140312813438,,,,
179.08341332044932,179.08341332044932,0.4799211832295492,179.08341332044932,,,,
179.08196328991755,179.08196328991755,0.4806314751941533,179.08196328991755,,,,
179.26716317848275,179.26716317848275,0.38372772842229275,179.26716317848275,,,,
179.48531730879512,179.48531730879512,0.4993061195205614,179.48531730879512,,,,
179.77826131970517,179.77826131970517,0.6875503942834238,179.77826131970517,,,,
179.79899170538312,179.79899170538312,0.6516748538278441,179.79899170538312,,,,
179.81661082086393,179.81661082086393,0.6213624319536155,179.81661082086393,,,,
179.65158122825522,179.65158122825522,0.5424044344726943,179.65158122825522,,,,
179.57105763967581,179.57105763967581,0.45234654855980666,179.57105763967581,,,,
179.65752682365076,179.65752682365076,0.3839343021757704,179.65752682365076,,,,
179.70625716959285,179.70625716959285,0.3372972760175141,179.70625716959285,,,,
179.73811386253004,179.73811386253004,0.3017302899895375,179.73811386253004,,,,
179.78678234570543,179.78678234570543,0.288527704068764,179.78678234570543,,,,
179.79714103088787,179.79714103088787,0.28046110026334026,179.79714103088787,,,,
179.5858561958538,179.5858561958538,0.2533017475169975,179.5858561958538,,,,
179.49990907985887,179.49990907985887,0.25796050653512215,179.49990907985887,,,,
179.49716454044017,179.49716454044017,0.2594013969710609,179.49716454044017,,,,
179.5516626315444,179.5516626315444,0.26503802917634783,179.5516626315444,,,,
179.60303649879614,179.60303649879614,0.2291841398771661,179.60303649879614,,,,
179.57151157570905,179.57151157570905,0.22091698658520817,179.57151157570905,,,,
179.55323835672635,179.55323835672635,0.23049980845550602,179.55323835672635,,,,
179.62870162976978,179.62870162976978,0.19130517102255562,179.62870162976978,,,,
179.70109360230288,179.70109360230288,0.15385758800567018,179.70109360230288,,,,
179.61259604630473,179.61259604630473,0.19963542856881597,179.61259604630473,,,,
179.53584477836424,179.53584477836424,0.2392219752304766,179.53584477836424,,,,
179.51342961329516,179.51342961329516,0.2508116264121571,179.51342961329516,,,,
179.53923423572704,179.53923423572704,0.23742820736348183,179.53923423572704,,,,
179.5619544458188,179.5619544458188,0.22573922011517306,179.5619544458188,,,,
179.72527811624798,179.72527811624798,0.14154138345142228,179.72527811624798,,,,
180.29536285714696,180.29536285714696,0.2640259706814878,180.29536285714696,,,,
180.56816011265806,180.56816011265806,0.3277624785640726,180.56816011265806,,,,
180.554042626737,180.554042626737,0.31652934074535655,180.554042626737,,,,
180.54939615445358,180.54939615445358,0.3084922464933861,180.54939615445358,,,,
180.76498785923482,180.76498785923482,0.38048509572560435,180.76498785923482,,,,
180.91383940035217,180.91383940035217,0.45354293974168103,180.91383940035217,,,,
180.72677477073614,180.72677477073614,0.3801652344695996,180.72677477073614,,,,
180.64103117250716,180.64103117250716,0.3586863458012259,180.64103117250716,,,,
180.39476916142883,180.39476916142883,0.2610183698900634,180.39476916142883,,,,
180.18223216635613,180.18223216635613,0.1698529388369282,180.18223216635613,,,,
180.15063737084523,180.15063737084523,0.14198920453434694,180.15063737084523,,,,
180.12136544202303,180.12136544202303,0.11751823334404704,180.12136544202303,,,,
180.09484542049117,180.09484542049117,0.13297346955836425,180.09484542049117,,,,
179.9916885911926,179.9916885911926,0.1477224440181211,179.9916885911926,,,,
181.41568599454754,181.41568599454754,0.9402631157572817,181.41568599454754,,,,
181.95408246090008,181.95408246090008,1.444843150296439,181.95408246090008,,,,
